index,mp_id,formula,natoms,energy_pa,n_nodes,n_edges,avg_degree,std_degree,avg_clustering,density
435,mp-1110859,K3GaCl6,10,-1.9254474733560003,10,36,7.2,0.9797958971132713,0.7485714285714287,0.8
436,mp-1176120,Li9Mn2Co5O16,32,-1.8334325322474996,32,236,14.75,0.4330127018922193,0.6772893772893774,0.47580645161290325
437,mp-1177909,Li2MnV(PO4)3,38,-2.6010869624941355,38,391,20.57894736842105,2.7109095283528237,0.576296121012648,0.5561877667140825
438,mp-1197842,GdHSO5,32,-2.6229582045540614,32,250,15.625,1.1110243021644486,0.6661605347267112,0.5040322580645161
439,mp-1191118,Cs2Sb,24,-0.37666619205459756,24,40,3.3333333333333335,1.247219128924647,0.09999999999999999,0.14492753623188406
440,mp-1018025,LuAgO2,4,-2.723025908125,4,6,3.0,0.0,1.0,1.0
441,mp-1044569,Ba2YSn2F11,48,-3.590212216130625,48,327,13.625,1.1110243021644486,0.519932151182151,0.2898936170212766
442,mp-1210899,Na2CaSi10(H3O10)2,78,-2.3983621567107676,78,678,17.384615384615383,2.931835730307362,0.5724571953674118,0.22577422577422576
443,mp-1196452,H6C(NO)4,60,-0.584869669666,60,478,15.933333333333334,1.4817407180595246,0.5337382609364032,0.27005649717514124
444,mp-1198019,ReN2(OF2)4,120,-1.7100752132853334,120,1144,19.066666666666666,2.379542439676633,0.42103960274979263,0.16022408963585436
445,mp-1181952,CdCN2,4,1.1960241053724996,4,6,3.0,0.0,1.0,1.0
446,mp-1195360,TmH9C5(NO4)2,50,-1.3301130838435995,50,598,23.92,2.3986662960903917,0.563816909457184,0.4881632653061225
447,mp-1214095,Ca2LaMn2O7,12,-2.850923705889166,12,44,7.333333333333333,0.7453559924999298,0.6653439153439153,0.6666666666666666
448,mp-1192983,Ca(BO5)2,26,-1.3954799404487177,26,196,15.076923076923077,1.2064913185660093,0.6043027862032386,0.6030769230769231
449,mp-1206194,RbDyI3,10,-1.2218821510689655,10,14,2.8,0.7483314773547882,0.0,0.3111111111111111
450,mp-1049283,HoZn(BiO3)2,20,-2.1542940422499997,20,126,12.6,1.019803902718557,0.6800865800865801,0.6631578947368421
451,mp-643394,NaInH8(NF3)2,18,-1.7382557293996297,18,148,16.444444444444443,0.49690399499995325,0.9651416122004357,0.9673202614379085
452,mp-1176348,Na5Fe2P2(CO7)2,50,-2.3115802405714283,50,514,20.56,3.1251239975399376,0.525194002647119,0.41959183673469386
453,mp-768044,Li4Mn2TeWO12,20,-2.006668741221,20,172,17.2,0.39999999999999997,0.8954248366013072,0.9052631578947369
454,mp-1196972,KAgPSe3,72,-0.491352230015129,72,342,9.5,1.4240006242195884,0.3893967143967142,0.13380281690140844
455,mp-1211919,KH2OsBr4N,18,-0.225670496402221,18,70,7.777777777777778,1.617802197617893,0.641975308641975,0.45751633986928103
456,mp-1024046,YMg3O4,8,-2.828036424375,8,28,7.0,0.0,1.0,1.0
457,mp-1201788,Na2U2CoH8(C3O7)4,53,-1.7760117148860373,53,550,20.754716981132077,3.512273146517705,0.6134632502083618,0.3991291727140784
458,mp-1204625,PrCo5P3,36,-0.7544691926587311,36,236,13.11111111111111,1.6629588385661962,0.524016724016724,0.3746031746031746
459,mp-1179176,V3(H3O5)2,38,-1.8542424239063153,38,327,17.210526315789473,1.9756130925393116,0.552659012678159,0.465149359886202
460,mp-1182950,AgSbS2,16,-0.4404606332812504,16,38,4.75,0.9682458365518543,0.5916666666666667,0.31666666666666665
461,mp-1179595,Sb3O14,34,-0.2219362016176468,34,230,13.529411764705882,1.333621652794663,0.6681788799435856,0.40998217468805703
462,mp-715598,V7O13,40,-2.4852006118125005,40,406,20.3,1.0049875621120892,0.6820073914733357,0.5205128205128206
463,mp-1183457,Ca2MgCd,4,-0.1995327362499999,4,6,3.0,0.0,1.0,1.0
464,mp-1211880,K2Yb2(PO4)3,76,-2.783940500390978,76,540,14.210526315789474,2.4187632195949598,0.37109206582890747,0.18947368421052632
465,mp-1175141,Li7Mn4CoO12,24,-2.0866380195349996,24,232,19.333333333333332,0.4714045207910317,0.8290448343079925,0.8405797101449275
466,mp-1106203,Ce(Tl3Te2)3,16,-0.47142939906250003,16,76,9.5,1.6583123951777,0.5412393162393162,0.6333333333333333
467,mp-863028,SmI3,8,-1.399012248125,8,6,1.5,0.8660254037844386,0.0,0.21428571428571427
468,mp-1209657,Pu2Cl2O,5,-1.559518006303999,5,5,2.0,0.0,0.0,0.5
469,mp-1198330,CuC32(NF2)8,57,-0.5813611292645616,57,473,16.596491228070175,2.3904756123901003,0.5677331437474833,0.29636591478696744
470,mp-1226309,CrCuS4,12,-0.7517004818750012,12,60,10.0,1.4142135623730951,0.9272727272727271,0.9090909090909091
471,mp-1103715,CdOF,12,-1.4772488041466667,12,54,9.0,0.0,0.7777777777777778,0.8181818181818182
472,mp-27457,Ba(PO3)2,36,-2.996796754087302,36,210,11.666666666666666,1.1547005383792517,0.562168695502029,0.3333333333333333
473,mp-1199650,Nd2Fe14C,68,-0.0156928705147065,68,502,14.764705882352942,2.4139158269039047,0.4429302425250336,0.22036874451273047
474,mp-1203851,K2ZrS3O14,80,-2.051412078409375,80,606,15.15,1.7399712641305318,0.49051815058007026,0.19177215189873417
475,mp-1215256,ZrNbN2,4,-1.4510776242257144,4,6,3.0,0.0,1.0,1.0
476,mp-1042418,ZnAgBiO5,64,-0.9886700389062497,64,504,15.75,0.82915619758885,0.4994518961430729,0.25
477,mp-1038660,Mg30NbCrO32,64,-2.945680770189732,64,832,26.0,0.0,0.4061538461538457,0.4126984126984127
478,mp-1186839,Rb3Er,4,0.6683496884913793,4,0,0.0,0.0,0.0,0.0
479,mp-1204055,P4H4PtIO10,40,-1.7254084892775723,40,287,14.35,3.118894034750139,0.5242832755479817,0.367948717948718
480,mp-1220193,NdGaSb2,16,-0.6413890362500005,16,32,4.0,1.0,0.6666666666666665,0.26666666666666666
481,mp-1222727,LaThCN,4,-0.8580030677825006,4,6,3.0,0.0,1.0,1.0
482,mp-1205731,K3SmF6,10,-3.503547010364,10,36,7.2,0.9797958971132713,0.7485714285714287,0.8
483,mp-1182634,B9Pb8O21F,78,-2.3829487844215387,78,702,18.0,2.0380986614602725,0.4145501609561377,0.23376623376623376
484,mp-1177045,Li6MnV3(PO4)6,80,-2.662630611970429,80,835,20.875,1.7056890103415687,0.4361424218103277,0.26424050632911394
485,mp-1194764,K4U3(AsO8)2,50,-2.8604460046799995,50,304,12.16,1.6656530250925612,0.5524022644022646,0.24816326530612245
486,mp-1147765,CuPb2(OF)2,7,-1.595330236411429,7,19,5.428571428571429,0.7284313590846835,0.9238095238095239,0.9047619047619048
487,mp-1111834,Cs2LiTaBr6,10,-1.2908711422413794,10,36,7.2,0.9797958971132713,0.7485714285714287,0.8
488,mp-1100,YbC2,3,-0.05084115916666695,3,3,2.0,0.0,1.0,1.0
489,mp-1182481,Cu2WO4,28,-1.3908084239285716,28,238,17.0,2.0,0.6502469408816157,0.6296296296296297
490,mp-1212422,Ho2Fe17H3,44,-0.08935938572090989,44,378,17.181818181818183,2.059045755073841,0.4680006064494369,0.39957716701902746
491,mp-1210487,Nd(BrO2)3,20,-1.0455268485000004,20,96,9.6,0.66332495807108,0.6262626262626263,0.5052631578947369
492,mp-1180028,NaMo4C4NO14,48,-0.606988315411666,48,335,13.958333333333334,3.552923287785551,0.4486438169100708,0.2969858156028369
493,mp-1102530,NaPNO3,12,-1.2928954272121433,12,59,9.833333333333334,0.372677996249965,0.8740740740740743,0.8939393939393939
494,mp-1094567,LiMg3,8,-0.028103674999999884,8,20,5.0,0.0,0.6,0.7142857142857143
495,mp-1185605,LaSe3,8,-1.0423468676953123,8,24,6.0,0.0,0.7999999999999999,0.8571428571428571
496,mp-1196637,BaV2ZnO7,44,-2.547515375113636,44,336,15.272727272727273,1.212878551284212,0.6200872656755012,0.35517970401691334
497,mp-1105483,Ce3Sn6Ru,20,-0.5523735150000008,20,78,7.8,0.7483314773547883,0.6056349206349206,0.4105263157894737
498,mp-1194392,SrAl2(SiO5)2,30,-2.7306010661666664,30,220,14.666666666666666,1.3984117975602022,0.713564213564214,0.5057471264367817
499,mp-1194418,CsCeSiS4,28,-1.7840103514224144,28,118,8.428571428571429,1.5907898179514348,0.6187074829931972,0.31216931216931215
500,mp-1212740,H8C3S(N3O2)2,88,-0.870633281866022,88,1104,25.09090909090909,1.7031812722904722,0.425948647312284,0.2884012539184953
501,mp-1227981,BaSr3Co2Cu4(SO)4,18,-1.595088471180556,18,54,6.0,0.8819171036881969,0.6682539682539683,0.35294117647058826
502,mp-1215060,Al2Cu11B13,52,0.5836958139743592,52,644,24.76923076923077,3.895833003723261,0.5714722704196391,0.4856711915535445
503,mp-1190604,Nb3Al2C,24,-0.40912411252976,24,182,15.166666666666666,0.6871842709362768,0.6563186813186813,0.6594202898550725
504,mp-1214079,Ca6Cd32Cu,39,-0.1881553274358974,39,252,12.923076923076923,1.7742403991801223,0.42319030893691506,0.340080971659919
505,mp-1226670,CeAsPd,6,-0.6796790850000001,6,13,4.333333333333333,0.4714045207910317,0.8222222222222223,0.8666666666666667
506,mp-1190898,Bi7O5F11,23,-2.442866197797391,23,159,13.826086956521738,0.7605589428059087,0.6884933906673034,0.6284584980237155
507,mp-1199510,Pr5Ni19,48,-0.2805265862499991,48,222,9.25,0.6614378277661477,0.6456679894179895,0.19680851063829788
508,mp-1216935,Tm(Fe5Mo)2,13,-0.01474316846153884,13,70,10.76923076923077,0.5756395979652217,0.8850038850038852,0.8974358974358975
509,mp-1190190,YbBr2,24,-2.0858613158333337,24,92,7.666666666666667,0.9428090415820634,0.46560846560846564,0.3333333333333333
510,mp-1217088,TiAlCr,12,-0.1853217363888883,12,50,8.333333333333334,0.4714045207910317,0.7195767195767196,0.7575757575757576
511,mp-1178324,Fe3OF7,22,-2.5283550422345447,22,150,13.636363636363637,0.8813963377120598,0.6840311203947566,0.6493506493506493
512,mp-1206507,Th2(SiPt)3,8,0.3876854737500004,8,8,2.0,0.0,0.0,0.2857142857142857
513,mp-1220548,Nd3Er(WO4)6,34,-2.7266056441911766,34,261,15.352941176470589,1.531672537210769,0.6012139052796491,0.46524064171123
514,mp-1078906,CoTe(PbO3)2,10,-1.49972079275,10,43,8.6,0.4898979485566356,0.9523809523809523,0.9555555555555556
515,mp-1182375,BaMn4O8,13,-2.1253842556799993,13,74,11.384615384615385,0.4865042554105198,0.9431235431235431,0.9487179487179487
516,mp-1195403,H15PdRh(NO)10,148,-0.7791346793405396,148,1858,25.10810810810811,2.299045439798566,0.4274676805214168,0.17080345651774223
517,mp-1219536,ReGeAs,6,-0.03475946083333407,6,15,5.0,0.0,1.0,1.0
518,mp-1202841,U2B6Os,36,-0.5186207955555567,36,268,14.88888888888889,1.286204100310025,0.550631449160861,0.4253968253968254
519,mp-1224298,In3Pt4,21,-0.4446404328571439,21,134,12.761904761904763,1.0647942749999,0.6371564942993514,0.638095238095238
520,mp-1196108,Ba3Ga3P5,66,-0.767171808246753,66,342,10.363636363636363,1.0679400113155209,0.3356749311294762,0.15944055944055943
521,mp-1188951,U3Cu3Sb4,20,-0.04480702399999927,20,108,10.8,1.8330302779823362,0.5383116883116882,0.5684210526315789
522,mp-1197135,LaN3O13,34,-0.548985063434706,34,284,16.705882352941178,1.1764705882352942,0.6510676922987975,0.5062388591800356
523,mp-1207598,YPd3S4,16,-1.20869848140625,16,67,8.375,2.1758618981911515,0.625,0.5583333333333333
524,mp-1216780,UMnFeSi2,5,-0.46154601199999945,5,10,4.0,0.0,1.0,1.0
525,mp-1173397,Sc3NbO7,22,-3.602585298717533,22,180,16.363636363636363,0.77138921583987,0.7613063407181055,0.7792207792207793
526,mp-1219661,Rb(GePt)4,9,-0.46983410781609236,9,36,8.0,0.0,1.0,1.0
527,mp-1214634,Ba3Dy(BO2)9,62,-3.147328747499999,62,624,20.129032258064516,2.1811795489518664,0.6233430404580953,0.32998413537810684
528,mp-1213091,In3Ni7,40,-0.08256952950000027,40,299,14.95,1.2031209415515967,0.505394923703747,0.38333333333333336
529,mp-1196769,K3MoIO13,36,-0.8676634566805556,36,286,15.88888888888889,1.882341594010824,0.5243107129846035,0.45396825396825397
530,mp-1228875,CsNiP,6,0.011373058883415629,6,9,3.0,0.816496580927726,0.2777777777777778,0.6
531,mp-1042883,ZnCr2CoO7,88,-1.64140906375,88,846,19.227272727272727,1.505499560152654,0.49748117082565035,0.22100313479623823
532,mp-1188376,Ca2Fe(PO6)2,17,-2.0194825923109248,17,128,15.058823529411764,0.7252251768198796,0.9383322559793149,0.9411764705882353
533,mp-1176270,Li9Mn2Co5O16,32,-1.8109998222474992,32,176,11.0,0.0,0.6545454545454548,0.3548387096774194
534,mp-1185143,La2CdHg,4,-0.3950570937500002,4,6,3.0,0.0,1.0,1.0
535,mp-1181688,Cs2K2B10O17,62,-2.811815186978402,62,548,17.677419354838708,1.8029920790299507,0.5667679146369352,0.2897937599153887
536,mp-1195326,H3CSNOF2,36,-0.9658862474647221,36,264,14.666666666666666,1.9436506316151,0.624801161075671,0.41904761904761906
537,mp-1206509,U2Tc,6,0.05134597166666547,6,15,5.0,0.0,1.0,1.0
538,mp-1227157,Ca5Bi6(Cl3O2)4,31,-2.260118396745807,31,167,10.774193548387096,3.149087706287944,0.5540276927373701,0.35913978494623655
539,mp-32066,LiMo2(PO4)3,36,-2.5574912317460323,36,329,18.27777777777778,2.2804861946415325,0.5543222162159213,0.5222222222222223
540,mp-1215944,Zr2Ti(PbO3)3,15,-2.8172150398611118,15,70,9.333333333333334,1.2995725793078619,0.6890524290524291,0.6666666666666666
541,mp-1209877,Nd3Ta(ClO2)3,26,-3.293662596906154,26,174,13.384615384615385,1.3323467750529827,0.5656804733727809,0.5353846153846153
542,mp-1119338,Na2O,9,-1.3779155481944447,9,34,7.555555555555555,0.6849348892187752,0.9523809523809526,0.9444444444444444
543,mp-1046933,ZnNiO2,16,-1.1672052587500001,16,85,10.625,0.6959705453537527,0.7044191919191918,0.7083333333333334
544,mp-1175514,Li9Co7O16,32,-1.6992148556249989,32,174,10.875,0.414578098794425,0.6807765151515153,0.35080645161290325
545,mp-1228534,Bi13Mo6(AsO14)3,128,-1.8749812940234367,128,810,12.65625,1.4813291118114165,0.49813320360195346,0.09965551181102363
546,mp-865887,TmCdAu2,4,-0.67029722375,4,6,3.0,0.0,1.0,1.0
547,mp-1192820,Mn2Sb3I3O5,26,-1.4597261937053847,26,150,11.538461538461538,2.6779838746968014,0.6583258621720158,0.46153846153846156
548,mp-1192144,NdBN2,24,-1.530509905565,24,204,17.0,1.224744871391589,0.7219900240798075,0.7391304347826086
549,mp-1225655,Er2FeGe4,7,-0.5618052242857142,7,20,5.714285714285714,0.4517539514526256,0.9523809523809524,0.9523809523809523
550,mp-1191478,Tm2Fe17C3,22,-0.09307706119318482,22,178,16.181818181818183,1.6958871005616027,0.7762445500835596,0.7705627705627706
551,mp-1096462,AlCdRh2,4,1.9755083387499996,4,4,2.0,0.0,0.0,0.6666666666666666
552,mvc-9261,Y4Ti13Si2(SbO14)2,49,-2.9029589428911553,49,448,18.285714285714285,1.8516401995451028,0.5377877574796849,0.38095238095238093
553,mp-1039816,Mg30SiCO32,64,-2.8742316079492185,64,835,26.09375,0.2914805954090255,0.4106944444444444,0.41418650793650796
554,mp-1198564,EuCuGe,36,-0.47080122194444446,36,160,8.88888888888889,1.523478800089121,0.6200577200577199,0.25396825396825395
555,mp-1216548,Tm4CdS7,12,-2.166227263619792,12,40,6.666666666666667,0.7453559924999298,0.6422619047619046,0.6060606060606061
556,mp-1181173,K4Ag2Sn3S9O2,80,-0.9541386579281266,80,334,8.35,2.0316249653910043,0.38662115662115626,0.10569620253164556
557,mp-1199672,NaGaBP2H3O10,36,-2.3606084321840206,36,438,24.333333333333332,1.2018504251546631,0.7007127619204915,0.6952380952380952
558,mp-1184650,Hf3Ga,4,-0.23644004624999937,4,6,3.0,0.0,1.0,1.0
559,mp-1216319,UAl7Cu5,13,-0.2205694400000001,13,70,10.76923076923077,0.5756395979652217,0.8850038850038852,0.8974358974358975
560,mp-1196856,H6AuC3NO,72,-0.3109484326333324,72,730,20.27777777777778,2.9022128636908837,0.4412515423218972,0.2856025039123631
561,mp-1186383,OsPb3,4,0.8708177962500008,4,6,3.0,0.0,1.0,1.0
562,mp-861540,Li4Mn(PO3)6,58,-2.623845116769557,58,568,19.586206896551722,1.5869563446901866,0.5727701606958575,0.34361766485178463
563,mp-1192498,Tm6Mn23,29,-0.017336086206894613,29,194,13.379310344827585,1.9192993172518267,0.4780746636730409,0.47783251231527096
564,mp-1214164,Ca4Si6W5O17,32,-2.012390201835937,32,234,14.625,1.5761900266148114,0.6517173084268674,0.4717741935483871
565,mp-707081,Ca3P4H20(NO10)2,98,-1.9789256303210494,98,1308,26.693877551020407,2.2057816573043043,0.48829355932594987,0.27519461392804545
566,mp-8287,SmCuP2,8,-0.8481170366964284,8,21,5.25,0.4330127018922193,0.6666666666666666,0.75
567,mp-1192384,DyWBrO4,28,-2.5922211867857134,28,181,12.928571428571429,1.279748061940637,0.565018315018315,0.47883597883597884
568,mp-1183022,AlPO4,48,-1.9863916849404764,48,325,13.541666666666666,2.798499101701164,0.5043894121873999,0.28812056737588654
569,mp-1043919,LaFeWO6,18,-2.587676607222223,18,108,12.0,1.247219128924647,0.7329830663163996,0.7058823529411765
570,mp-1095204,Tm2Ni2Sn,10,-0.610254003,10,36,7.2,0.9797958971132713,0.803809523809524,0.8
571,mp-1227798,Ca8Be5Al3Si18(HO14)4,94,-3.2132659121221274,94,752,16.0,2.036893755258915,0.5098650536964449,0.17204301075268819
572,mp-1175478,Li9Co7O16,32,-1.7075531178124992,32,233,14.5625,0.49607837082461076,0.6815247252747254,0.46975806451612906
573,mp-1206621,KYbI3,10,-1.5882595435999998,10,14,2.8,0.7483314773547882,0.0,0.3111111111111111
574,mp-1048406,BaYNi4O7,26,-1.6670324529807696,26,204,15.692307692307692,1.135755620017954,0.6844069580494924,0.6276923076923077
575,mp-1179383,TiSi2C3N2Cl5,52,-0.535580483767436,52,236,9.076923076923077,2.0176733920929233,0.515234765234765,0.1779788838612368
576,mp-1225779,CuSi4P3,8,0.1615243429464286,8,16,4.0,0.0,0.5,0.5714285714285714
577,mp-1173392,NbRhO4,6,-2.1738175511904756,6,15,5.0,0.0,1.0,1.0
578,mp-1209096,Sc6CuTe2,36,-0.5968013891666667,36,136,7.555555555555555,0.8314794192830981,0.4507054673721339,0.21587301587301588
579,mp-1079664,Nd2InNi2,10,-0.43441625266666717,10,36,7.2,0.9797958971132713,0.803809523809524,0.8
580,mp-1203255,UPH3(CO5)2,34,-1.3476452169413449,34,295,17.352941176470587,2.4956709924231086,0.6030596596386071,0.5258467023172906
581,mp-1179066,TeMo3(NO6)2,36,-1.049498082764444,36,312,17.333333333333332,1.699673171197595,0.6835597981882816,0.49523809523809526
582,mp-1174020,Li3MnCoO5,20,-1.9720942687210006,20,182,18.2,0.39999999999999997,0.9540419676642587,0.9578947368421052
583,mp-1216713,V(CoSe2)2,7,-0.4070204891964287,7,21,6.0,0.0,1.0,1.0
584,mp-1226740,CdSnTe2,4,-0.27980560249999975,4,4,2.0,0.0,0.0,0.6666666666666666
585,mp-1217271,Th2PNO,5,-2.540928883154571,5,10,4.0,0.0,1.0,1.0
586,mp-1228469,Ba2Y2Co3CuO10,18,-2.376184171805556,18,139,15.444444444444445,1.0657403385139377,0.9050456079867849,0.9084967320261438
587,mp-1110732,Rb3DyCl6,10,-2.4278689680594487,10,24,4.8,2.4,0.6399999999999999,0.5333333333333333
588,mp-1228272,Ba3UIn2O9,15,-2.9798351945277783,15,81,10.8,0.9797958971132711,0.7503030303030304,0.7714285714285715
589,mp-1196140,NbP4Se3Cl5,104,-0.8255658406958107,104,384,7.384615384615385,1.4432048491764398,0.5888111888111889,0.07169529499626587
590,mp-1110964,K2NaCeI6,10,-1.3408219871,10,12,2.4,1.9595917942265422,0.0,0.26666666666666666
591,mp-1193634,CsSnPS4,28,-1.0140761770856785,28,110,7.857142857142857,1.4568627181693672,0.6208616780045352,0.291005291005291
592,mp-1191650,VCuBi2O7,22,-1.7242555821590904,22,169,15.363636363636363,1.2264306875665492,0.7213029617441379,0.7316017316017316
593,mp-1226382,Cr2CdSeS3,14,-0.9362002543973215,14,62,8.857142857142858,2.0303814862216996,0.738095238095238,0.6813186813186813
594,mp-1175134,Li7Mn2(CoO4)3,24,-1.8580473811216673,24,177,14.75,0.5204164998665332,0.6710317460317459,0.6413043478260869
595,mp-1200315,NaCuMoO5,32,-1.6509402445312498,32,272,17.0,1.6583123951777,0.5994310224089635,0.5483870967741935
596,mp-1112326,CsK2AsF6,10,-2.71206373743469,10,36,7.2,0.9797958971132713,0.7485714285714287,0.8
597,mp-1219316,Sm2Ti12(CuO4)9,59,-2.7311823237288135,59,740,25.084745762711865,2.069046579688994,0.5418095692638273,0.4324956165984804
598,mp-29927,Pb7(BrF6)2,21,-2.438697234965714,21,87,8.285714285714286,1.27775312999988,0.4649247577819008,0.4142857142857143
599,mp-1217947,TaNb(AgO3)2,40,-2.2985891579642868,40,284,14.2,1.4696938456699067,0.6722312001723769,0.3641025641025641
600,mp-1204392,TiMnGe2,48,-0.4198114354166667,48,382,15.916666666666666,2.0190069065976193,0.4859147302645754,0.33865248226950356
601,mp-1221612,Na2Eu2Ti2O9,15,-2.765930894305556,15,43,5.733333333333333,0.5734883511361751,0.6511111111111111,0.4095238095238095
602,mp-1214629,Ba2Zn2Cr7Ga2(SnO11)2,37,-2.3928666510135126,37,296,16.0,1.9030558640306967,0.6674151910994016,0.4444444444444444
603,mp-1177935,Li2Mn3CoO8,56,-1.9610477346700006,56,740,26.428571428571427,2.3211538298959886,0.5432249202410497,0.4805194805194805
604,mp-1221941,MnRe(CO)10,44,-0.9157480406118181,44,354,16.09090909090909,1.8317674254190803,0.5588949956913646,0.37420718816067655
605,mp-1201645,ErNi5Ge3,36,-0.5295584574999997,36,190,10.555555555555555,1.0657403385139377,0.6433221099887768,0.30158730158730157
606,mp-1192732,Cs3H(SeO4)2,28,-1.689425776387728,28,166,11.857142857142858,1.684260874650228,0.5901122686836973,0.43915343915343913
607,mp-1226371,Cr2Se3,20,-0.5175698741562499,20,128,12.8,1.7204650534085253,0.6693051393051391,0.6736842105263158
608,mp-1184076,DyTaOs2,4,-0.2127305074999999,4,6,3.0,0.0,1.0,1.0
609,mp-1103351,Na4Mg(SiSe3)2,13,-0.9606826755048078,13,60,9.23076923076923,0.890448992522325,0.7252136752136753,0.7692307692307693
610,mp-1191709,Nd4CrS7,24,-1.9842118598697915,24,138,11.5,1.3228756555322954,0.5252719502719502,0.5
611,mp-1173028,NdO3,8,-2.1952013790624996,8,28,7.0,0.0,1.0,1.0
612,mp-1201492,Si,232,0.12120160543103523,232,1472,12.689655172413794,1.6421904689366424,0.3915793976138804,0.054933572174951484
613,mp-1228279,Ba3NaSr(SbO4)3,40,-2.550446488749999,40,310,15.5,2.29128784747792,0.4199768652400232,0.3974358974358974
614,mp-1041397,CaCo4O9,28,-1.3150254543749997,28,223,15.928571428571429,1.3868919884962572,0.6253643123916233,0.58994708994709
615,mp-1183026,AgC2N3,24,1.1067206746433342,24,62,5.166666666666667,1.3437096247164249,0.6238095238095238,0.2246376811594203
616,mp-1209566,PrTa7O19,54,-3.4397357429166653,54,448,16.59259259259259,1.9101921419596481,0.7412195017458182,0.31306778476589797
617,mp-1201177,CaB4(H10N)2,54,-0.451484440697284,54,798,29.555555555555557,1.617802197617893,0.5891844724104843,0.5576519916142557
618,mp-1226505,Cr11NiS16,28,-1.0165703401785717,28,106,7.571428571428571,0.82065180664829,0.6517006802721088,0.2804232804232804
619,mp-1173843,Na3H12Ru2(C2O9)2,78,-1.6051093316907692,78,997,25.564102564102566,2.564999843003662,0.4512091013354849,0.33200133200133203
620,mp-1224722,K14P16Pd9O56,95,-2.3290241717503766,95,755,15.894736842105264,2.739472420243401,0.42933575341036123,0.1690929451287794
621,mp-1204135,OsXe2O3F14,80,-1.0939725537704998,80,572,14.3,1.9261360284258222,0.47507545559016134,0.1810126582278481
622,mp-1196427,Mg7(SiO7)2,46,-2.555179703586957,46,522,22.695652173913043,2.1148498273070104,0.6034858736152139,0.5043478260869565
623,mp-1190749,HoIn2Ni9,24,-0.22234186222222205,24,154,12.833333333333334,1.9075871903765995,0.5890968508615565,0.5579710144927537
624,mp-1179557,Sm2Mo8O45,55,-0.9582433402045457,55,416,15.127272727272727,2.7505671841841535,0.4255141118693043,0.2801346801346801
625,mp-1183667,B4H5,144,-0.1577375521962965,144,1888,26.22222222222222,2.298684540619689,0.5831616412805861,0.18337218337218336
626,mp-1186436,Pm2CdHg,4,-0.39473277750000024,4,6,3.0,0.0,1.0,1.0
627,mp-1194682,Sm3P3O14,80,-2.944813078196429,80,690,17.25,1.0307764064044151,0.4742767457860337,0.21835443037974683
628,mp-976260,LiTm2Au,4,-0.43190266999999993,4,6,3.0,0.0,1.0,1.0
629,mp-46,Ti,2,0.007263838333332551,2,1,1.0,0.0,0.0,1.0
630,mp-977566,MgScPd2,4,-0.8378065325000001,4,6,3.0,0.0,1.0,1.0
631,mp-1203733,ZrH5S3O14,46,-1.9570618516429348,46,354,15.391304347826088,1.466706764646348,0.5282468951906294,0.34202898550724636
632,mp-505743,GaBPbO4,28,-2.3127265577380944,28,246,17.571428571428573,1.9897697538834458,0.7031672318050025,0.6507936507936508
633,mp-1223278,Li(TiS2)2,7,-1.6797357356547633,7,21,6.0,0.0,1.0,1.0
634,mp-5159,LiGa2Pd,4,-0.519486235,4,6,3.0,0.0,1.0,1.0
635,mp-1224340,HfNbCN,4,-1.1434037595682138,4,6,3.0,0.0,1.0,1.0
636,mp-1203994,TeSe(NO5)2,56,0.6250482986890188,56,316,11.285714285714286,1.9974473505870802,0.4881838399695539,0.2051948051948052
637,mp-1202398,GeC4NCl3,36,0.9345622253155557,36,172,9.555555555555555,2.543449587168799,0.49518259518259494,0.273015873015873
638,mp-1187801,Y3Lu,8,-0.0032786287500004008,8,24,6.0,0.0,0.7999999999999999,0.8571428571428571
639,mp-1113575,Cs2AgAuBr6,10,-0.892206602241379,10,36,7.2,0.9797958971132713,0.7485714285714287,0.8
640,mp-1195461,Ba7Al4Sb9,40,-0.778465598000001,40,134,6.7,0.8426149773176358,0.27718253968253975,0.1717948717948718
641,mp-1222472,LiFe(SO4)2,24,-2.115443333177083,24,188,15.666666666666666,1.0274023338281628,0.6913923902894489,0.6811594202898551
642,mp-1217268,Tm2PbS4,56,-2.0147301526785717,56,326,11.642857142857142,2.1582778471054467,0.46208830851687976,0.21168831168831168
643,mp-1208404,Tm2Sn3(PbS4)3,40,-1.2273368166875016,40,136,6.8,1.5362291495737217,0.4745634920634919,0.17435897435897435
644,mp-1214073,Cs2MnH12(SeO7)2,62,-1.5237160752097192,62,594,19.161290322580644,2.397536022717683,0.5290863981097116,0.3141195134849286
645,mp-1185609,LiGd2Rh,4,-0.4254879299999992,4,6,3.0,0.0,1.0,1.0
646,mp-1113996,Rb3GaCl6,10,-1.9345790230594482,10,36,7.2,0.9797958971132713,0.7485714285714287,0.8
647,mp-1214827,Ba7Sn3Te3Se10,92,-1.3571579328668475,92,324,7.043478260869565,1.197034773733583,0.16987577639751547,0.07740086000955566
648,mp-1222967,LaNi4(BiO4)3,20,-1.5183061379999998,20,155,15.5,0.9746794344808963,0.8076400560224091,0.8157894736842105
649,mp-1208202,YbI3O10,56,-0.44242482410714296,56,418,14.928571428571429,1.3343958351621004,0.506674592914089,0.2714285714285714
650,mp-1213498,CsSm(NbBr3)6,52,-1.1328738394832325,52,222,8.538461538461538,1.9261513885459864,0.3529304029304028,0.167420814479638
